PointYrID,Point,Year,MaxOfVisit,latitude,longitude,CWHR1,elevation,aspect,slope,SRI,southness,ShrubCov,TreeCov,BA,g30SNAGS,totSNAGS,MaxDBH,DisturbanceYear,TRT,Landscape,Clearcut,ndwi,tmn,tmx,dndwi,dtmn,dtmx,cwd
SQ44A.E.2012,SQ44A.E,2012,2,36.16730911,-118.3146166,AGS,2559,36.95,12.88,0.0045,0.2053,9,0,0,0,0,23,2002,LSF,Unmodified,0,-0.221,-5.06729,21.04,-0.029,3.03622,5.42,742.69
SQ44A.E.2013,SQ44A.E,2013,1,36.16730911,-118.3146166,AGS,2559,36.95,12.88,0.0045,0.2053,9,0,0,0,0,23,2002,LSF,Unmodified,0,-0.241,-8.59623,23.29,-0.049,-0.49272,7.67,860.26
SQ44A.E.2014,SQ44A.E,2014,2,36.16730911,-118.3146166,AGS,2559,36.95,12.88,0.0045,0.2053,5,0.5,0,0,0,23,2002,LSF,Unmodified,0,-0.278,-2.74824,23.07,-0.086,5.35527,7.45,826.36
SQ44A.E.2015,SQ44A.E,2015,1,36.16730911,-118.3146166,AGS,2559,36.95,12.88,0.0045,0.2053,1,1,0,0,0,23,2002,LSF,Unmodified,0,-0.258,-6.27313,22.65,-0.066,1.83038,7.03,847.17
SQ44A.E.2016,SQ44A.E,2016,2,36.16730911,-118.3146166,AGS,2559,36.95,12.88,0.0045,0.2053,1,1,0,0,0,23,2002,LSF,Unmodified,0,-0.235,-6.42535,23.16,-0.043,1.67816,7.54,685.35
SQ44A.E.2017,SQ44A.E,2017,0,36.16730911,-118.3146166,AGS,2559,36.95,12.88,0.0045,0.2053,1,1,0,0,0,23,2002,LSF,Unmodified,0,-0.21,-7.73864,21.97807,-0.018,0.36488,6.35808,677.13
SQ44A.E.2019,SQ44A.E,2019,0,36.16730911,-118.3146166,AGS,2559,36.95,12.88,0.0045,0.2053,1,1,0,0,0,23,2002,LSF,Unmodified,0,-0.248,-5.90535,20.14807,-0.056,2.19816,4.52808,626.81
SQ44A.N.2010,SQ44A.N,2010,2,36.16959857,-118.3173493,JPN,2622,85.24,44.28,-0.2151,0.4736,70,6,0.3,0,0,30,2002,MHSF,Unmodified,0,-0.005,-4.97403,18.35,-0.023,3.17054,3.21,346.1
SQ44A.N.2011,SQ44A.N,2011,1,36.16959857,-118.3173493,JPN,2622,85.24,44.28,-0.2151,0.4736,70,6,0.3,0,0,30,2002,MHSF,Unmodified,0,-0.003,-7.36892,18.32,-0.021,0.77565,3.18,333.9
SQ44A.N.2012,SQ44A.N,2012,2,36.16959857,-118.3173493,JPN,2622,85.24,44.28,-0.2151,0.4736,70,6,0.3,0,0,30,2002,MHSF,Unmodified,0,0.015,-5.23167,20.58,-0.003,2.9129,5.44,682.75
SQ44A.N.2013,SQ44A.N,2013,1,36.16959857,-118.3173493,JPN,2622,85.24,44.28,-0.2151,0.4736,70,6,0.3,0,0,30,2002,MHSF,Unmodified,0,0.116,-8.80387,22.79,0.098,-0.6593,7.65,797.7
SQ44A.N.2014,SQ44A.N,2014,2,36.16959857,-118.3173493,JPN,2622,85.24,44.28,-0.2151,0.4736,75,7.5,1,0,0,30,2002,MHSF,Unmodified,0,0.093,-2.91376,22.57,0.075,5.23081,7.43,763.8
SQ44A.N.2015,SQ44A.N,2015,1,36.16959857,-118.3173493,MCP,2622,85.24,44.28,-0.2151,0.4736,80,9,1.6,0,0,30,2002,MHSF,Unmodified,0,0.11,-6.55988,22.04,0.092,1.58469,6.9,769
SQ44A.N.2016,SQ44A.N,2016,2,36.16959857,-118.3173493,MCP,2622,85.24,44.28,-0.2151,0.4736,80,9,1.6,0,0,30,2002,MHSF,Unmodified,0,0.093,-6.69843,22.58,0.075,1.44614,7.44,618.16
SQ44A.N.2017,SQ44A.N,2017,0,36.16959857,-118.3173493,MCP,2622,85.24,44.28,-0.2151,0.4736,80,9,1.6,0,0,30,2002,MHSF,Unmodified,0,0.099,-8.03332,21.6543,0.081,0.11124,6.51431,736.88
SQ44A.N.2019,SQ44A.N,2019,0,36.16959857,-118.3173493,MCP,2622,85.24,44.28,-0.2151,0.4736,80,9,1.6,0,0,30,2002,MHSF,Unmodified,0,0.128,-6.19037,19.83383,0.11,1.9542,4.69383,705.88
SQ44A.S.2010,SQ44A.S,2010,2,36.16509956,-118.3174481,JPN,2629,310.1,8.2,0.2422,0.2772,80,8,0,0,0,44,2002,LSF,Unmodified,0,-0.132,-5.09152,18.72,-0.003,3.05967,3.15,364.9
SQ44A.S.2011,SQ44A.S,2011,1,36.16509956,-118.3174481,JPN,2629,310.1,8.2,0.2422,0.2772,80,8,0,0,0,44,2002,LSF,Unmodified,0,-0.141,-7.23697,18.51,-0.012,0.91422,2.94,360.3
SQ44A.S.2012,SQ44A.S,2012,2,36.16509956,-118.3174481,JPN,2629,310.1,8.2,0.2422,0.2772,80,8,0,0,0,44,2002,LSF,Unmodified,0,-0.132,-5.13068,20.75,-0.003,3.02051,5.18,717.44
SQ44A.S.2013,SQ44A.S,2013,1,36.16509956,-118.3174481,JPN,2629,310.1,8.2,0.2422,0.2772,80,8,0,0,0,44,2002,LSF,Unmodified,0,-0.097,-8.69176,22.99,0.032,-0.54057,7.42,829.41
SQ44A.S.2014,SQ44A.S,2014,2,36.16509956,-118.3174481,JPN,2629,310.1,8.2,0.2422,0.2772,50,16.5,2.2,0,0.5,44,2002,LSF,Unmodified,0,-0.086,-2.78515,22.77,0.043,5.36604,7.2,822.94
SQ44A.S.2015,SQ44A.S,2015,1,36.16509956,-118.3174481,JPN,2629,310.1,8.2,0.2422,0.2772,20,25,4.4,0,1,44,2002,LSF,Unmodified,0,-0.095,-6.44396,22.3,0.034,1.70724,6.73,814.48
SQ44A.S.2016,SQ44A.S,2016,2,36.16509956,-118.3174481,JPN,2629,310.1,8.2,0.2422,0.2772,20,25,4.4,0,1,44,2002,LSF,Unmodified,0,-0.078,-6.58438,22.84,0.051,1.56682,7.27,651.33
SQ44A.S.2017,SQ44A.S,2017,0,36.16509956,-118.3174481,JPN,2629,310.1,8.2,0.2422,0.2772,20,25,4.4,0,1,44,2002,LSF,Unmodified,0,-0.061,-7.91353,21.80052,0.068,0.23766,6.23052,768.65
SQ44A.S.2019,SQ44A.S,2019,0,36.16509956,-118.3174481,JPN,2629,310.1,8.2,0.2422,0.2772,20,25,4.4,0,1,44,2002,LSF,Unmodified,0,-0.063,-6.07515,19.96096,0.066,2.07604,4.39096,730.74
SQ44A.W.2010,SQ44A.W,2010,2,36.16738896,-118.3201808,MCP,2665,224.22,42.89,0.8797,0.7544,80,0,0,0,0,21,2002,LSF,Unmodified,0,0.075,-4.9678,18.66,-0.032,3.17022,3.29,377.3
SQ44A.W.2011,SQ44A.W,2011,1,36.16738896,-118.3201808,MCP,2665,224.22,42.89,0.8797,0.7544,80,0,0,0,0,21,2002,LSF,Unmodified,0,0.084,-7.34549,18.5,-0.023,0.79253,3.13,372
SQ44A.W.2012,SQ44A.W,2012,2,36.16738896,-118.3201808,MCP,2665,224.22,42.89,0.8797,0.7544,80,0,0,0,0,21,2002,LSF,Unmodified,0,0.133,-5.21084,20.75,0.026,2.92718,5.38,721.66
SQ44A.W.2013,SQ44A.W,2013,1,36.16738896,-118.3201808,MCP,2665,224.22,42.89,0.8797,0.7544,80,0,0,0,0,21,2002,LSF,Unmodified,0,0.196,-8.80739,22.98,0.089,-0.66936,7.61,828.24
SQ44A.W.2014,SQ44A.W,2014,2,36.16738896,-118.3201808,MCP,2665,224.22,42.89,0.8797,0.7544,82.5,2,0,0,0,21,2002,LSF,Unmodified,0,0.147,-2.87763,22.77,0.04,5.26039,7.4,810.61
SQ44A.W.2015,SQ44A.W,2015,1,36.16738896,-118.3201808,MCP,2665,224.22,42.89,0.8797,0.7544,85,4,0,0,0,21,2002,LSF,Unmodified,0,0.142,-6.6127,22.32,0.035,1.52532,6.95,819.79
SQ44A.W.2016,SQ44A.W,2016,2,36.16738896,-118.3201808,MCP,2665,224.22,42.89,0.8797,0.7544,85,4,0,0,0,21,2002,LSF,Unmodified,0,0.131,-6.75206,22.84,0.024,1.38596,7.47,661.98
SQ44A.W.2017,SQ44A.W,2017,0,36.16738896,-118.3201808,MCP,2665,224.22,42.89,0.8797,0.7544,85,4,0,0,0,21,2002,LSF,Unmodified,0,0.107,-8.0901,21.6036,0,0.04792,6.2336,782.57
SQ44A.W.2019,SQ44A.W,2019,0,36.16738896,-118.3201808,MCP,2665,224.22,42.89,0.8797,0.7544,85,4,0,0,0,21,2002,LSF,Unmodified,0,0.147,-6.25025,19.77687,0.04,1.88777,4.40688,748.96
SQ44B.C.2010,SQ44B.C,2010,2,36.16718883,-118.3062704,JPN,2693,285.41,11.51,0.1601,0.4144,40,52,5,0,0,55,NA,Undisturbed,Unmodified,0,-0.068,-5.44984,18.32,-0.002,3.11417,3.3,392.9
SQ44B.C.2011,SQ44B.C,2011,1,36.16718883,-118.3062704,JPN,2693,285.41,11.51,0.1601,0.4144,40,52,5,0,0,55,NA,Undisturbed,Unmodified,0,-0.055,-7.71675,18.21,0.011,0.84726,3.19,384.5
SQ44B.C.2012,SQ44B.C,2012,2,36.16718883,-118.3062704,JPN,2693,285.41,11.51,0.1601,0.4144,40,52,5,0,0,55,NA,Undisturbed,Unmodified,0,-0.026,-5.52819,20.45,0.04,3.03582,5.43,728.1
SQ44B.C.2013,SQ44B.C,2013,1,36.16718883,-118.3062704,JPN,2693,285.41,11.51,0.1601,0.4144,40,52,5,0,0,55,NA,Undisturbed,Unmodified,0,0.039,-9.13348,22.69,0.105,-0.56947,7.67,824.67
SQ44B.C.2014,SQ44B.C,2014,2,36.16718883,-118.3062704,JPN,2693,285.41,11.51,0.1601,0.4144,40,52,5,0,0,55,NA,Undisturbed,Unmodified,0,0.017,-3.20146,22.47,0.083,5.36255,7.45,810.94
SQ44B.C.2015,SQ44B.C,2015,1,36.16718883,-118.3062704,JPN,2693,285.41,11.51,0.1601,0.4144,40,52,5,0,0,55,NA,Undisturbed,Unmodified,0,0.021,-6.81768,21.9,0.087,1.74633,6.88,830.8
SQ44B.C.2016,SQ44B.C,2016,2,36.16718883,-118.3062704,JPN,2693,285.41,11.51,0.1601,0.4144,40,52,5,0,0,55,NA,Undisturbed,Unmodified,0,0.032,-6.9477,22.46,0.098,1.61631,7.44,665.83
SQ44B.C.2017,SQ44B.C,2017,0,36.16718883,-118.3062704,JPN,2693,285.41,11.51,0.1601,0.4144,40,52,5,0,0,55,NA,Undisturbed,Unmodified,0,0.004,-8.33441,21.31304,0.07,0.2296,6.29304,839.97
SQ44B.C.2019,SQ44B.C,2019,0,36.16718883,-118.3062704,JPN,2693,285.41,11.51,0.1601,0.4144,40,52,5,0,0,55,NA,Undisturbed,Unmodified,0,0.04,-6.45406,19.47559,0.106,2.10995,4.45559,805.45
SQ44B.E.2010,SQ44B.E,2010,2,36.16714861,-118.3034883,RFR,2711,86.1,19.21,-0.2968,0.4783,40,26,2.7,3,3,80,NA,Undisturbed,Unmodified,0,-0.132,-5.47034,18.41,-0.075,3.12004,3.37,382.7
SQ44B.E.2011,SQ44B.E,2011,1,36.16714861,-118.3034883,RFR,2711,86.1,19.21,-0.2968,0.4783,40,26,2.7,3,3,80,NA,Undisturbed,Unmodified,0,-0.11,-7.68295,18.28,-0.053,0.90743,3.24,374.1
SQ44B.E.2012,SQ44B.E,2012,2,36.16714861,-118.3034883,RFR,2711,86.1,19.21,-0.2968,0.4783,40,26,2.7,3,3,80,NA,Undisturbed,Unmodified,0,-0.096,-5.50772,20.52,-0.039,3.08266,5.48,718.63
SQ44B.E.2013,SQ44B.E,2013,1,36.16714861,-118.3034883,RFR,2711,86.1,19.21,-0.2968,0.4783,40,26,2.7,3,3,80,NA,Undisturbed,Unmodified,0,-0.027,-9.09935,22.76,0.03,-0.50897,7.72,815.76
SQ44B.E.2014,SQ44B.E,2014,2,36.16714861,-118.3034883,RFR,2711,86.1,19.21,-0.2968,0.4783,40,26,2.7,3,3,80,NA,Undisturbed,Unmodified,0,-0.046,-3.18132,22.54,0.011,5.40906,7.5,802.67
SQ44B.E.2015,SQ44B.E,2015,1,36.16714861,-118.3034883,RFR,2711,86.1,19.21,-0.2968,0.4783,40,26,2.7,3,3,80,NA,Undisturbed,Unmodified,0,-0.064,-6.76124,22.01,-0.007,1.82914,6.97,822.85
SQ44B.E.2016,SQ44B.E,2016,2,36.16714861,-118.3034883,RFR,2711,86.1,19.21,-0.2968,0.4783,40,26,2.7,3,3,80,NA,Undisturbed,Unmodified,0,-0.033,-6.89142,22.56,0.024,1.69896,7.52,667.72
SQ44B.E.2017,SQ44B.E,2017,0,36.16714861,-118.3034883,RFR,2711,86.1,19.21,-0.2968,0.4783,40,26,2.7,3,3,80,NA,Undisturbed,Unmodified,0,-0.106,-8.27709,21.37779,-0.049,0.31329,6.33779,758.29
SQ44B.E.2019,SQ44B.E,2019,0,36.16714861,-118.3034883,RFR,2711,86.1,19.21,-0.2968,0.4783,40,26,2.7,3,3,80,NA,Undisturbed,Unmodified,0,-0.109,-6.39425,19.53412,-0.052,2.19613,4.49412,736.23
SQ44B.N.2010,SQ44B.N,2010,2,36.16943833,-118.3062207,LPN,2666,334.41,11.25,-0.8511,0.1422,45,38,2.3,0,0,33,NA,Undisturbed,Unmodified,0,-0.224,-5.40901,18.35,-0.02,3.10243,3.27,355.2
SQ44B.N.2011,SQ44B.N,2011,1,36.16943833,-118.3062207,LPN,2666,334.41,11.25,-0.8511,0.1422,45,38,2.3,0,0,33,NA,Undisturbed,Unmodified,0,-0.181,-7.6947,18.22,0.023,0.81674,3.14,352.6
SQ44B.N.2012,SQ44B.N,2012,2,36.16943833,-118.3062207,LPN,2666,334.41,11.25,-0.8511,0.1422,45,38,2.3,0,0,33,NA,Undisturbed,Unmodified,0,-0.208,-5.51003,20.46,-0.004,3.00141,5.38,696.33
SQ44B.N.2013,SQ44B.N,2013,1,36.16943833,-118.3062207,LPN,2666,334.41,11.25,-0.8511,0.1422,45,38,2.3,0,0,33,NA,Undisturbed,Unmodified,0,-0.152,-9.10217,22.69,0.052,-0.59073,7.61,806.97
SQ44B.N.2014,SQ44B.N,2014,2,36.16943833,-118.3062207,LPN,2666,334.41,11.25,-0.8511,0.1422,45,38,2.3,0,0,33,NA,Undisturbed,Unmodified,0,-0.171,-3.19256,22.48,0.033,5.31888,7.4,777.65
SQ44B.N.2015,SQ44B.N,2015,1,36.16943833,-118.3062207,LPN,2666,334.41,11.25,-0.8511,0.1422,45,38,2.3,0,0,33,NA,Undisturbed,Unmodified,0,-0.182,-6.77936,21.94,0.022,1.73208,6.86,786.48
SQ44B.N.2016,SQ44B.N,2016,2,36.16943833,-118.3062207,LPN,2666,334.41,11.25,-0.8511,0.1422,45,38,2.3,0,0,33,NA,Undisturbed,Unmodified,0,-0.146,-6.90777,22.48,0.058,1.60367,7.4,626.12
SQ44B.N.2017,SQ44B.N,2017,0,36.16943833,-118.3062207,LPN,2666,334.41,11.25,-0.8511,0.1422,45,38,2.3,0,0,33,NA,Undisturbed,Unmodified,0,-0.201,-8.28683,21.35597,0.003,0.22461,6.27597,764.6
SQ44B.N.2019,SQ44B.N,2019,0,36.16943833,-118.3062207,LPN,2666,334.41,11.25,-0.8511,0.1422,45,38,2.3,0,0,33,NA,Undisturbed,Unmodified,0,-0.182,-6.40856,19.52849,0.022,2.10288,4.4485,735.43
SQ44B.S.2010,SQ44B.S,2010,2,36.16493933,-118.3063201,RFR,2658,234.56,29.78,-0.408,0.6969,75,20,2.3,7,9,102,NA,Undisturbed,Unmodified,0,0.001,-5.33937,18.83,-0.087,3.11252,3.52,408.4
SQ44B.S.2011,SQ44B.S,2011,1,36.16493933,-118.3063201,RFR,2658,234.56,29.78,-0.408,0.6969,75,20,2.3,7,9,102,NA,Undisturbed,Unmodified,0,-0.008,-7.47461,18.61,-0.096,0.97728,3.3,394.4
SQ44B.S.2012,SQ44B.S,2012,2,36.16493933,-118.3063201,RFR,2658,234.56,29.78,-0.408,0.6969,75,20,2.3,7,9,102,NA,Undisturbed,Unmodified,0,0.147,-5.33745,20.84,0.059,3.11444,5.53,746.26
SQ44B.S.2013,SQ44B.S,2013,1,36.16493933,-118.3063201,RFR,2658,234.56,29.78,-0.408,0.6969,75,20,2.3,7,9,102,NA,Undisturbed,Unmodified,0,0.228,-8.91194,23.11,0.14,-0.46005,7.8,851.69
SQ44B.S.2014,SQ44B.S,2014,2,36.16493933,-118.3063201,RFR,2658,234.56,29.78,-0.408,0.6969,75,20,2.3,7,9,102,NA,Undisturbed,Unmodified,0,0.176,-3.00745,22.89,0.088,5.44444,7.58,830.71
SQ44B.S.2015,SQ44B.S,2015,1,36.16493933,-118.3063201,RFR,2658,234.56,29.78,-0.408,0.6969,75,20,2.3,7,9,102,NA,Undisturbed,Unmodified,0,0.158,-6.58417,22.43,0.07,1.86772,7.12,861.78
SQ44B.S.2016,SQ44B.S,2016,2,36.16493933,-118.3063201,RFR,2658,234.56,29.78,-0.408,0.6969,75,20,2.3,7,9,102,NA,Undisturbed,Unmodified,0,0.14,-6.72059,22.97,0.052,1.7313,7.66,698.61
SQ44B.S.2017,SQ44B.S,2017,0,36.16493933,-118.3063201,RFR,2658,234.56,29.78,-0.408,0.6969,75,20,2.3,7,9,102,NA,Undisturbed,Unmodified,0,0.094,-8.08749,21.60359,0.006,0.36441,6.29359,811.04
SQ44B.S.2019,SQ44B.S,2019,0,36.16493933,-118.3063201,RFR,2658,234.56,29.78,-0.408,0.6969,75,20,2.3,7,9,102,NA,Undisturbed,Unmodified,0,0.128,-6.21882,19.75118,0.04,2.23307,4.44118,801.73
SQ44B.W.2010,SQ44B.W,2010,2,36.16722899,-118.3090525,JPN,2665,258.35,35.29,-0.6849,0.5647,80,50,7,0,0,40,2009,LSF,Unmodified,0,0.16,-5.34294,18.45,0.01,3.10527,3.25,386.9
SQ44B.W.2011,SQ44B.W,2011,1,36.16722899,-118.3090525,JPN,2665,258.35,35.29,-0.6849,0.5647,80,50,7,0,0,40,2009,LSF,Unmodified,0,0.166,-7.65433,18.31,0.016,0.79388,3.11,383.5
SQ44B.W.2012,SQ44B.W,2012,2,36.16722899,-118.3090525,JPN,2665,258.35,35.29,-0.6849,0.5647,80,50,7,0,0,40,2009,LSF,Unmodified,0,0.173,-5.47803,20.54,0.023,2.97018,5.34,724.61
SQ44B.W.2013,SQ44B.W,2013,1,36.16722899,-118.3090525,JPN,2665,258.35,35.29,-0.6849,0.5647,80,50,7,0,0,40,2009,LSF,Unmodified,0,0.272,-9.07106,22.79,0.122,-0.62285,7.59,829.53
SQ44B.W.2014,SQ44B.W,2014,2,36.16722899,-118.3090525,JPN,2665,258.35,35.29,-0.6849,0.5647,80,50,7,0,0,40,2009,LSF,Unmodified,0,0.227,-3.1513,22.57,0.077,5.29691,7.37,807.03
SQ44B.W.2015,SQ44B.W,2015,1,36.16722899,-118.3090525,JPN,2665,258.35,35.29,-0.6849,0.5647,80,50,7,0,0,40,2009,LSF,Unmodified,0,0.241,-6.75779,22.04,0.091,1.69042,6.84,828.08
SQ44B.W.2016,SQ44B.W,2016,2,36.16722899,-118.3090525,JPN,2665,258.35,35.29,-0.6849,0.5647,80,50,7,0,0,40,2009,LSF,Unmodified,0,0.212,-6.8796,22.59,0.062,1.56861,7.39,671.88
SQ44B.W.2017,SQ44B.W,2017,0,36.16722899,-118.3090525,JPN,2665,258.35,35.29,-0.6849,0.5647,80,50,7,0,0,40,2009,LSF,Unmodified,0,0.19,-8.25814,21.40229,0.04,0.19007,6.20229,809.33
SQ44B.W.2019,SQ44B.W,2019,0,36.16722899,-118.3090525,JPN,2665,258.35,35.29,-0.6849,0.5647,80,50,7,0,0,40,2009,LSF,Unmodified,0,0.251,-6.38901,19.57107,0.101,2.0592,4.37107,794.49
SQ45A.C.2010,SQ45A.C,2010,2,36.80426189,-118.9094257,MCP,1823,37.32,29.32,-0.4906,0.2074,70,10,2,0,6,35,1998,Managed,Unmodified,0,0.072,-1.92396,21.02,-0.201,3.40338,1.47,492.8
SQ45A.C.2011,SQ45A.C,2011,2,36.80426189,-118.9094257,MCP,1823,37.32,29.32,-0.4906,0.2074,70,10,2,0,6,35,1998,Managed,Unmodified,0,0.081,-1.96887,19.36,-0.192,3.35846,-0.19,448.7
SQ45A.C.2012,SQ45A.C,2012,1,36.80426189,-118.9094257,MCP,1823,37.32,29.32,-0.4906,0.2074,70,10,2,0,6,35,1998,Managed,Unmodified,0,0.169,0.47927,22.58,-0.104,5.80661,3.03,677.99
SQ45A.C.2013,SQ45A.C,2013,2,36.80426189,-118.9094257,MCP,1823,37.32,29.32,-0.4906,0.2074,70,10,2,0,6,35,1998,Managed,Unmodified,0,0.191,-4.64305,24,-0.082,0.68428,4.45,798
SQ45A.C.2014,SQ45A.C,2014,1,36.80426189,-118.9094257,MCP,1823,37.32,29.32,-0.4906,0.2074,70,10,2,0,6,35,1998,Managed,Unmodified,0,0.195,2.16681,23.78,-0.078,7.49414,4.23,773.65
SQ45A.C.2015,SQ45A.C,2015,2,36.80426189,-118.9094257,MCP,1823,37.32,29.32,-0.4906,0.2074,70,10,2,0,6,35,1998,Managed,Unmodified,0,0.211,-0.84723,24.91,-0.062,4.48011,5.36,801.02
SQ45A.C.2016,SQ45A.C,2016,1,36.80426189,-118.9094257,MCP,1823,37.32,29.32,-0.4906,0.2074,70,10,2,0,6,35,1998,Managed,Unmodified,0,0.249,-2.82936,24.6,-0.024,2.49797,5.05,677.74
SQ45A.C.2017,SQ45A.C,2017,2,36.80426189,-118.9094257,MCP,1823,37.32,29.32,-0.4906,0.2074,70,10,2,0,6,35,1998,Managed,Unmodified,0,0.222,-3.52493,24.32325,-0.051,1.8024,4.77325,676.63
SQ45A.C.2019,SQ45A.C,2019,1,36.80426189,-118.9094257,MCP,1823,37.32,29.32,-0.4906,0.2074,70,10,2,0,6,35,1998,Managed,Unmodified,0,0.203,-2.2043,22.38905,-0.07,3.12303,2.83905,640.82
SQ45A.E.2010,SQ45A.E,2010,2,36.80423598,-118.9066201,PPN,1782,177.22,14.93,0.0639,0.9845,25,17,3,0,0,40,1998,Managed,Unmodified,0,0.109,-2.17207,20.97,-0.081,3.34903,1.32,524.2
SQ45A.E.2011,SQ45A.E,2011,2,36.80423598,-118.9066201,PPN,1782,177.22,14.93,0.0639,0.9845,25,17,3,0,0,40,1998,Managed,Unmodified,0,0.085,-1.87312,19.32,-0.105,3.64799,-0.33,484.8
SQ45A.E.2012,SQ45A.E,2012,1,36.80423598,-118.9066201,PPN,1782,177.22,14.93,0.0639,0.9845,25,17,3,0,0,40,1998,Managed,Unmodified,0,0.184,0.55392,22.54,-0.006,6.07502,2.89,720.02
SQ45A.E.2013,SQ45A.E,2013,2,36.80423598,-118.9066201,PPN,1782,177.22,14.93,0.0639,0.9845,25,17,3,0,0,40,1998,Managed,Unmodified,0,0.178,-4.52297,23.96,-0.012,0.99813,4.31,833.9
SQ45A.E.2014,SQ45A.E,2014,1,36.80423598,-118.9066201,PPN,1782,177.22,14.93,0.0639,0.9845,25,17,3,0,0,40,1998,Managed,Unmodified,0,0.199,2.24721,23.74,0.009,7.76832,4.09,818.15
SQ45A.E.2015,SQ45A.E,2015,2,36.80423598,-118.9066201,PPN,1782,177.22,14.93,0.0639,0.9845,27.5,17,3.5,0,0.5,48.5,1998,Managed,Unmodified,0,0.219,-0.7687,24.83,0.029,4.7524,5.18,849.03
SQ45A.E.2016,SQ45A.E,2016,1,36.80423598,-118.9066201,MHC,1782,177.22,14.93,0.0639,0.9845,30,17,4,0,1,57,1998,Managed,Unmodified,0,0.234,-2.74793,24.53,0.044,2.77317,4.88,716.95
SQ45A.E.2017,SQ45A.E,2017,2,36.80423598,-118.9066201,MHC,1782,177.22,14.93,0.0639,0.9845,30,17,4,0,1,57,1998,Managed,Unmodified,0,0.2,-3.43878,24.44654,0.01,2.08232,4.79654,785.69
SQ45A.E.2019,SQ45A.E,2019,1,36.80423598,-118.9066201,MHC,1782,177.22,14.93,0.0639,0.9845,30,17,4,0,1,57,1998,Managed,Unmodified,0,0.175,-2.11464,22.51867,-0.015,3.40646,2.86867,746.73
SQ45A.N.2010,SQ45A.N,2010,2,36.806511,-118.9093934,PPN,1778,139.87,13.98,0.6855,0.777,35,31,12.3,0,0,45,1998,Managed,Unmodified,0,0.261,-1.82693,21.45,0.015,3.41539,1.93,485.4
SQ45A.N.2011,SQ45A.N,2011,2,36.806511,-118.9093934,PPN,1778,139.87,13.98,0.6855,0.777,35,31,12.3,0,0,45,1998,Managed,Unmodified,0,0.243,-1.75142,19.67,-0.003,3.49089,0.15,440.5
SQ45A.N.2012,SQ45A.N,2012,1,36.806511,-118.9093934,PPN,1778,139.87,13.98,0.6855,0.777,35,31,12.3,0,0,45,1998,Managed,Unmodified,0,0.304,0.65503,22.91,0.058,5.89735,3.39,661.78
SQ45A.N.2013,SQ45A.N,2013,2,36.806511,-118.9093934,PPN,1778,139.87,13.98,0.6855,0.777,35,31,12.3,0,0,45,1998,Managed,Unmodified,0,0.264,-4.40822,24.33,0.018,0.8341,4.81,785.92
SQ45A.N.2014,SQ45A.N,2014,1,36.806511,-118.9093934,PPN,1778,139.87,13.98,0.6855,0.777,35,31,12.3,0,0,45,1998,Managed,Unmodified,0,0.279,2.34297,24.12,0.033,7.58528,4.6,753.71
SQ45A.N.2015,SQ45A.N,2015,2,36.806511,-118.9093934,PPN,1778,139.87,13.98,0.6855,0.777,42.5,35.5,11.6,0,27,58.5,1998,Managed,Unmodified,0,0.279,-0.65363,25.24,0.033,4.58868,5.72,783.93
SQ45A.N.2016,SQ45A.N,2016,1,36.806511,-118.9093934,PPN,1778,139.87,13.98,0.6855,0.777,50,40,10.8,0,54,72,1998,Managed,Unmodified,0,0.284,-2.62864,24.92,0.038,2.61367,5.4,698.38
SQ45A.N.2017,SQ45A.N,2017,2,36.806511,-118.9093934,PPN,1778,139.87,13.98,0.6855,0.777,50,40,10.8,0,54,72,1998,Managed,Unmodified,0,0.228,-3.30243,24.56687,-0.018,1.93989,5.04688,661.42
SQ45A.N.2019,SQ45A.N,2019,1,36.806511,-118.9093934,PPN,1778,139.87,13.98,0.6855,0.777,50,40,10.8,0,54,72,1998,Managed,Unmodified,0,0.258,-1.99352,22.62481,0.012,3.2488,3.10481,644.3
SQ45A.SX.2010,SQ45A.SX,2010,0,36.802027,-118.905943,MCP,1760,171.71,33.61,-0.0921,0.9539,95,1,0,0,0,30,NA,Undisturbed,Unmodified,0,0.25,-2.21922,21.33,-0.008,3.37065,1.84,516.5
SQ45A.SX.2011,SQ45A.SX,2011,2,36.802027,-118.905943,MCP,1760,171.71,33.61,-0.0921,0.9539,95,1,0,0,0,30,NA,Undisturbed,Unmodified,0,0.209,-1.71127,19.59,-0.049,3.8786,0.1,480.5
SQ45A.SX.2012,SQ45A.SX,2012,1,36.802027,-118.905943,MCP,1760,171.71,33.61,-0.0921,0.9539,95,1,0,0,0,30,NA,Undisturbed,Unmodified,0,0.256,0.703,22.82,-0.002,6.29286,3.33,712.17
SQ45A.SX.2013,SQ45A.SX,2013,2,36.802027,-118.905943,MCP,1760,171.71,33.61,-0.0921,0.9539,95,1,0,0,0,30,NA,Undisturbed,Unmodified,0,0.153,-4.32435,24.24,-0.105,1.26551,4.75,834.52
SQ45A.SX.2014,SQ45A.SX,2014,1,36.802027,-118.905943,MCP,1760,171.71,33.61,-0.0921,0.9539,95,1,0,0,0,30,NA,Undisturbed,Unmodified,0,0.193,2.40824,24.03,-0.065,7.9981,4.54,811.76
